,idx,nid,label
40310,1214,5ndw.2.1652,2
40311,1214,5ndw.2.1745,2
40312,1214,5ndw.1.2287,2
40313,1214,5ndw.2.1642,2
40314,1214,5ndw.1.2256,2
40315,1214,5ndw.1.2302,2
40316,1214,5ndw.2.1646,2
40317,1214,5ndw.2.1644,2
40318,1214,5ndw.2.1755,2
40319,1214,5ndw.2.1753,2
40320,1214,5ndw.2.1747,2
40321,1214,5ndw.1.2306,2
40322,1214,5ndw.1.2255,2
40323,1214,5ndw.1.2254,2
40324,1214,5ndw.2.1643,2
40325,1214,5ndw.1.2307,2
40326,1214,5ndw.1.2288,2
40327,1214,5ndw.2.1749,2
40328,1214,5ndw.1.2289,2
40329,1214,5ndw.2.1780,2
40330,1214,5ndw.2.1752,2
40331,1214,5ndw.1.2262,2
40332,1214,5ndw.2.1650,2
40333,1214,5ndw.1.2263,2
40334,1214,5ndw.1.2305,2
40335,1214,5ndw.2.1751,2
40336,1214,5ndw.1.2259,2
40337,1214,5ndw.2.1648,2
40338,1214,5ndw.2.1758,2
40339,1214,5ndw.1.2258,2
40340,1214,5ndw.1.2303,2
40341,1214,5ndw.2.1754,2
40342,1214,5ndw.2.1748,2
40343,1214,5ndw.2.1654,2
40344,1214,5ndw.2.1649,2
40345,1214,5ndw.1.2304,2
40346,1215,5ndw.1.3394,2
40347,1215,5ndw.1.3002,2
40348,1215,5ndw.1.3147,2
40349,1215,5ndw.1.2999,2
40350,1215,5ndw.1.2998,2
40351,1215,5ndw.1.3153,2
40352,1215,5ndw.1.3159,2
40353,1215,5ndw.1.3162,2
40354,1215,5ndw.1.3145,2
40355,1215,5ndw.1.3001,2
40356,1215,5ndw.1.3151,2
40357,1215,5ndw.1.3290,2
40358,1215,5ndw.1.3395,2
40359,1215,5ndw.1.3149,2
40360,1215,5ndw.1.3160,2
40361,1215,5ndw.1.3289,2
40362,1215,5ndw.1.3158,2
40363,1215,5ndw.1.3161,2
40364,1215,5ndw.1.3000,2
40365,1215,5ndw.1.2997,2
40366,1215,5ndw.1.2995,2
40367,1215,5ndw.1.3163,2
40368,1215,5ndw.1.2996,2
40369,1215,5ndw.1.3288,2
40370,1215,5ndw.1.3152,2
40371,1215,5ndw.1.3291,2
40372,1215,5ndw.1.3146,2
40373,1215,5ndw.1.3396,2
40374,1215,5ndw.1.3148,2
40375,1215,5ndw.1.3150,2
40376,1216,5ndw.1.1684,2
40377,1216,5ndw.1.3364,2
40378,1216,5ndw.1.3358,2
40379,1216,5ndw.1.3072,2
40380,1216,5ndw.1.3337,2
40381,1216,5ndw.1.3368,2
40382,1216,5ndw.1.3068,2
40383,1216,5ndw.1.3345,2
40384,1216,5ndw.1.3367,2
40385,1216,5ndw.1.3357,2
40386,1216,5ndw.1.3361,2
40387,1216,5ndw.1.3339,2
40388,1216,5ndw.1.1940,2
40389,1216,5ndw.1.2108,2
40390,1216,5ndw.1.3073,2
40391,1216,5ndw.1.3074,2
40392,1216,5ndw.1.3069,2
40393,1216,5ndw.1.3336,2
40394,1216,5ndw.1.3342,2
40395,1216,5ndw.1.3340,2
40396,1216,5ndw.1.3338,2
40397,1216,5ndw.1.3071,2
40398,1216,5ndw.1.1682,2
40399,1216,5ndw.1.3346,2
40400,1216,5ndw.1.3362,2
40401,1216,5ndw.1.3365,2
40402,1216,5ndw.1.3343,2
40403,1216,5ndw.1.3347,2
40404,1216,5ndw.1.3070,2
40405,1216,5ndw.1.3334,2
40406,1216,5ndw.1.1683,2
40407,1216,5ndw.1.3366,2
40408,1216,5ndw.1.3369,2
40409,1216,5ndw.1.3360,2
40410,1216,5ndw.1.3344,2
40411,1216,5ndw.1.3363,2
40412,1216,5ndw.1.3341,2
40413,1216,5ndw.1.3335,2
40414,1216,5ndw.1.2107,2
40415,1216,5ndw.1.3359,2
40416,1217,5ndw.1.3194,2
40417,1217,5ndw.1.3201,2
40418,1217,5ndw.1.3191,2
40419,1217,5ndw.1.3199,2
40420,1217,5ndw.1.3198,2
40421,1217,5ndw.1.3197,2
40422,1217,5ndw.1.3203,2
40423,1217,5ndw.1.3195,2
40424,1217,5ndw.1.3196,2
40425,1217,5ndw.1.3192,2
40426,1217,5ndw.1.3200,2
40427,1217,5ndw.1.3202,2
40428,1217,5ndw.1.3190,2
40429,1217,5ndw.1.3204,2
40430,1217,5ndw.1.3188,2
40431,1217,5ndw.1.3193,2
40432,1217,5ndw.1.3189,2
40433,1218,5ndw.1.419,2
40434,1218,5ndw.1.2993,2
40435,1218,5ndw.1.418,2
40436,1218,5ndw.1.1399,2
40437,1218,5ndw.1.3142,2
40438,1218,5ndw.1.1398,2
40439,1218,5ndw.1.416,2
40440,1218,5ndw.4.1,2
40441,1218,5ndw.4.5,2
40442,1218,5ndw.1.420,2
40443,1218,5ndw.4.3,2
40444,1218,5ndw.1.2994,2
40445,1218,5ndw.4.8,2
40446,1218,5ndw.1.2386,2
40447,1218,5ndw.4.9,2
40448,1218,5ndw.4.7,2
40449,1218,5ndw.1.2995,2
40450,1218,5ndw.1.414,2
40451,1218,5ndw.4.6,2
40452,1218,5ndw.4.4,2
40453,1218,5ndw.1.421,2
40454,1218,5ndw.4.10,2
40455,1218,5ndw.1.413,2
40456,1218,5ndw.1.1400,2
40457,1218,5ndw.1.415,2
40458,1218,5ndw.1.2387,2
40459,1218,5ndw.1.412,2
40460,1218,5ndw.1.417,2
40461,1218,5ndw.1.2385,2
40462,1218,5ndw.4.2,2
40463,1219,5ndw.2.45,2
40464,1219,5ndw.2.41,2
40465,1219,5ndw.2.37,2
40466,1219,5ndw.2.42,2
40467,1219,5ndw.2.442,2
40468,1219,5ndw.2.35,2
40469,1219,5ndw.2.528,2
40470,1219,5ndw.2.434,2
40471,1219,5ndw.2.444,2
40472,1219,5ndw.2.530,2
40473,1219,5ndw.2.36,2
40474,1219,5ndw.2.440,2
40475,1219,5ndw.2.462,2
40476,1219,5ndw.2.438,2
40477,1219,5ndw.2.433,2
40478,1219,5ndw.2.441,2
40479,1219,5ndw.2.39,2
40480,1219,5ndw.2.51,2
40481,1219,5ndw.2.469,2
40482,1219,5ndw.2.443,2
40483,1219,5ndw.2.531,2
40484,1219,5ndw.2.446,2
40485,1219,5ndw.2.594,2
40486,1219,5ndw.2.470,2
40487,1219,5ndw.2.525,2
40488,1219,5ndw.2.38,2
40489,1219,5ndw.2.467,2
40490,1219,5ndw.2.524,2
40491,1219,5ndw.2.529,2
40492,1219,5ndw.2.472,2
40493,1219,5ndw.2.522,2
40494,1219,5ndw.2.527,2
40495,1219,5ndw.2.460,2
40496,1219,5ndw.2.471,2
40497,1219,5ndw.2.445,2
40498,1219,5ndw.2.465,2
40499,1219,5ndw.2.437,2
40500,1219,5ndw.2.468,2
40501,1219,5ndw.2.523,2
40502,1219,5ndw.2.464,2
40503,1219,5ndw.2.526,2
40504,1219,5ndw.2.439,2
40505,1219,5ndw.2.466,2
40506,1219,5ndw.2.461,2
40507,1219,5ndw.2.436,2
40508,1219,5ndw.2.32,2
40509,1219,5ndw.2.43,2
40510,1219,5ndw.2.463,2
40511,1219,5ndw.2.40,2
40512,1220,5ndw.2.45,2
40513,1220,5ndw.2.41,2
40514,1220,5ndw.2.42,2
40515,1220,5ndw.2.52,2
40516,1220,5ndw.2.432,2
40517,1220,5ndw.2.429,2
40518,1220,5ndw.2.434,2
40519,1220,5ndw.2.431,2
40520,1220,5ndw.2.44,2
40521,1220,5ndw.2.48,2
40522,1220,5ndw.2.440,2
40523,1220,5ndw.2.424,2
40524,1220,5ndw.2.438,2
40525,1220,5ndw.2.433,2
40526,1220,5ndw.2.430,2
40527,1220,5ndw.2.435,2
40528,1220,5ndw.2.428,2
40529,1220,5ndw.2.51,2
40530,1220,5ndw.2.427,2
40531,1220,5ndw.2.47,2
40532,1220,5ndw.2.46,2
40533,1220,5ndw.2.49,2
40534,1220,5ndw.2.465,2
40535,1220,5ndw.2.437,2
40536,1220,5ndw.2.50,2
40537,1220,5ndw.2.466,2
40538,1220,5ndw.2.439,2
40539,1220,5ndw.2.436,2
40540,1220,5ndw.2.43,2
40541,1220,5ndw.2.98,2
40542,1220,5ndw.2.40,2
40543,1221,5ndw.3.91,2
40544,1221,5ndw.3.79,2
40545,1221,5ndw.3.78,2
40546,1221,5ndw.3.99,2
40547,1221,5ndw.3.80,2
40548,1221,5ndw.3.95,2
40549,1221,5ndw.3.96,2
40550,1221,5ndw.3.100,2
40551,1221,5ndw.3.82,2
40552,1221,5ndw.3.97,2
40553,1221,5ndw.3.87,2
40554,1221,5ndw.3.94,2
40555,1221,5ndw.3.93,2
40556,1221,5ndw.3.83,2
40557,1221,5ndw.3.85,2
40558,1221,5ndw.3.84,2
40559,1221,5ndw.3.92,2
40560,1221,5ndw.3.88,2
40561,1221,5ndw.3.101,2
40562,1221,5ndw.3.98,2
40563,1221,5ndw.3.86,2
40564,1221,5ndw.3.102,2
40565,1221,5ndw.3.81,2
40566,1221,5ndw.3.77,2
40567,1221,5ndw.3.89,2
40568,1222,5ndw.5.1222,2
40569,1222,5ndw.5.1206,2
40570,1222,5ndw.5.1295,2
40571,1222,5ndw.5.3118,2
40572,1222,5ndw.5.1212,2
40573,1222,5ndw.5.1211,2
40574,1222,5ndw.5.1290,2
40575,1222,5ndw.5.1216,2
40576,1222,5ndw.5.1219,2
40577,1222,5ndw.5.3112,2
40578,1222,5ndw.5.1297,2
40579,1222,5ndw.5.1207,2
40580,1222,5ndw.5.1287,2
40581,1222,5ndw.5.1294,2
40582,1222,5ndw.5.1215,2
40583,1222,5ndw.5.3115,2
40584,1222,5ndw.5.1213,2
40585,1222,5ndw.5.3116,2
40586,1222,5ndw.5.1288,2
40587,1222,5ndw.5.3117,2
40588,1222,5ndw.5.1293,2
40589,1222,5ndw.5.1285,2
40590,1222,5ndw.5.1217,2
40591,1222,5ndw.5.1289,2
40592,1222,5ndw.5.1210,2
40593,1222,5ndw.5.1214,2
40594,1222,5ndw.5.3113,2
40595,1222,5ndw.5.1208,2
40596,1222,5ndw.5.1292,2
40597,1222,5ndw.5.1296,2
40598,1222,5ndw.5.1291,2
40599,1222,5ndw.5.3119,2
40600,1222,5ndw.5.1218,2
40601,1222,5ndw.5.1209,2
40602,1222,5ndw.5.3114,2
40603,1222,5ndw.5.1286,2
40604,1223,5ndw.5.1778,2
40605,1223,5ndw.5.1781,2
40606,1223,5ndw.5.1786,2
40607,1223,5ndw.5.828,2
40608,1223,5ndw.5.1783,2
40609,1223,5ndw.5.830,2
40610,1223,5ndw.5.1665,2
40611,1223,5ndw.5.1789,2
40612,1223,5ndw.5.1785,2
40613,1223,5ndw.5.1779,2
40614,1223,5ndw.5.1667,2
40615,1223,5ndw.5.833,2
40616,1223,5ndw.5.1721,2
40617,1223,5ndw.5.1787,2
40618,1223,5ndw.5.895,2
40619,1223,5ndw.5.864,2
40620,1223,5ndw.5.863,2
40621,1223,5ndw.5.862,2
40622,1223,5ndw.5.831,2
40623,1223,5ndw.5.1777,2
40624,1223,5ndw.5.1662,2
40625,1223,5ndw.5.1664,2
40626,1223,5ndw.5.1722,2
40627,1223,5ndw.5.1784,2
40628,1223,5ndw.5.1782,2
40629,1223,5ndw.5.1660,2
40630,1223,5ndw.5.1780,2
40631,1223,5ndw.5.1663,2
40632,1223,5ndw.5.1668,2
40633,1223,5ndw.5.1788,2
40634,1223,5ndw.5.832,2
40635,1223,5ndw.5.1666,2
40636,1223,5ndw.5.1661,2
40637,1223,5ndw.5.829,2
40638,1223,5ndw.5.1669,2
40639,1223,5ndw.5.1670,2
40640,1223,5ndw.5.1723,2
40641,1223,5ndw.5.865,2
40642,1224,5ndw.5.1778,2
40643,1224,5ndw.5.1674,2
40644,1224,5ndw.5.1700,2
40645,1224,5ndw.5.1742,2
40646,1224,5ndw.5.1781,2
40647,1224,5ndw.5.1783,2
40648,1224,5ndw.5.1743,2
40649,1224,5ndw.5.1773,2
40650,1224,5ndw.5.1665,2
40651,1224,5ndw.5.1672,2
40652,1224,5ndw.5.1667,2
40653,1224,5ndw.5.1779,2
40654,1224,5ndw.5.1744,2
40655,1224,5ndw.5.1702,2
40656,1224,5ndw.5.1746,2
40657,1224,5ndw.5.1777,2
40658,1224,5ndw.5.1701,2
40659,1224,5ndw.5.1776,2
40660,1224,5ndw.5.1782,2
40661,1224,5ndw.5.1774,2
40662,1224,5ndw.5.1673,2
40663,1224,5ndw.5.1668,2
40664,1224,5ndw.5.1745,2
40665,1224,5ndw.5.1775,2
40666,1224,5ndw.5.1671,2
40667,1224,5ndw.5.1666,2
40668,1224,5ndw.5.1675,2
40669,1224,5ndw.5.1669,2
40670,1224,5ndw.5.1670,2
40671,1224,5ndw.5.1780,2
40672,1225,5ndw.5.1940,2
40673,1225,5ndw.5.1683,2
40674,1225,5ndw.5.2108,2
40675,1225,5ndw.5.1939,2
40676,1225,5ndw.5.3358,2
40677,1225,5ndw.5.3360,2
40678,1225,5ndw.5.3359,2
40679,1225,5ndw.5.3335,2
40680,1225,5ndw.5.3343,2
40681,1225,5ndw.5.3362,2
40682,1225,5ndw.5.3341,2
40683,1225,5ndw.5.1685,2
40684,1225,5ndw.5.2107,2
40685,1225,5ndw.5.3345,2
40686,1225,5ndw.5.3344,2
40687,1225,5ndw.5.3347,2
40688,1225,5ndw.5.3071,2
40689,1225,5ndw.5.3070,2
40690,1225,5ndw.5.3368,2
40691,1225,5ndw.5.1684,2
40692,1225,5ndw.5.3363,2
40693,1225,5ndw.5.3340,2
40694,1225,5ndw.5.3074,2
40695,1225,5ndw.5.1941,2
40696,1225,5ndw.5.3346,2
40697,1225,5ndw.5.3072,2
40698,1225,5ndw.5.3068,2
40699,1225,5ndw.5.3361,2
40700,1225,5ndw.5.3366,2
40701,1225,5ndw.5.3069,2
40702,1225,5ndw.5.3365,2
40703,1225,5ndw.5.3364,2
40704,1225,5ndw.5.3337,2
40705,1225,5ndw.5.3357,2
40706,1225,5ndw.5.3342,2
40707,1225,5ndw.5.1682,2
40708,1225,5ndw.5.3336,2
40709,1225,5ndw.5.1687,2
40710,1225,5ndw.5.3339,2
40711,1225,5ndw.5.3334,2
40712,1225,5ndw.5.3073,2
40713,1225,5ndw.5.3367,2
40714,1225,5ndw.5.3338,2
40715,1225,5ndw.5.1686,2
40716,1225,5ndw.5.3369,2
40717,1226,5ndw.5.926,2
40718,1226,5ndw.5.2807,2
40719,1226,5ndw.5.915,2
40720,1226,5ndw.5.2140,2
40721,1226,5ndw.5.2137,2
40722,1226,5ndw.5.2975,2
40723,1226,5ndw.5.2413,2
40724,1226,5ndw.5.886,2
40725,1226,5ndw.5.909,2
40726,1226,5ndw.5.925,2
40727,1226,5ndw.5.914,2
40728,1226,5ndw.5.2808,2
40729,1226,5ndw.5.819,2
40730,1226,5ndw.5.818,2
40731,1226,5ndw.5.816,2
40732,1226,5ndw.5.908,2
40733,1226,5ndw.5.2979,2
40734,1226,5ndw.5.2405,2
40735,1226,5ndw.5.2139,2
40736,1226,5ndw.5.924,2
40737,1226,5ndw.5.911,2
40738,1226,5ndw.5.2415,2
40739,1226,5ndw.5.2874,2
40740,1226,5ndw.5.2414,2
40741,1226,5ndw.5.881,2
40742,1226,5ndw.5.2141,2
40743,1226,5ndw.5.2953,2
40744,1226,5ndw.5.921,2
40745,1226,5ndw.5.2812,2
40746,1226,5ndw.5.910,2
40747,1226,5ndw.5.2806,2
40748,1226,5ndw.5.2955,2
40749,1226,5ndw.5.920,2
40750,1226,5ndw.5.2136,2
40751,1226,5ndw.5.2977,2
40752,1226,5ndw.5.2819,2
40753,1226,5ndw.5.2820,2
40754,1226,5ndw.5.2135,2
40755,1226,5ndw.5.922,2
40756,1226,5ndw.5.2411,2
40757,1226,5ndw.5.2409,2
40758,1226,5ndw.5.2978,2
40759,1226,5ndw.5.2403,2
40760,1226,5ndw.5.2404,2
40761,1226,5ndw.5.2810,2
40762,1226,5ndw.5.2954,2
40763,1226,5ndw.5.919,2
40764,1226,5ndw.5.917,2
40765,1226,5ndw.5.918,2
40766,1226,5ndw.5.2956,2
40767,1226,5ndw.5.2980,2
40768,1226,5ndw.5.2811,2
40769,1226,5ndw.5.2402,2
40770,1226,5ndw.5.2958,2
40771,1226,5ndw.5.885,2
40772,1226,5ndw.5.883,2
40773,1226,5ndw.5.2406,2
40774,1226,5ndw.5.2138,2
40775,1226,5ndw.5.916,2
40776,1226,5ndw.5.884,2
40777,1226,5ndw.5.2142,2
40778,1226,5ndw.5.876,2
40779,1226,5ndw.5.817,2
40780,1226,5ndw.5.806,2
40781,1226,5ndw.5.906,2
40782,1226,5ndw.5.2870,2
40783,1226,5ndw.5.882,2
40784,1226,5ndw.5.2410,2
40785,1226,5ndw.5.2412,2
40786,1226,5ndw.5.2813,2
40787,1226,5ndw.5.912,2
40788,1226,5ndw.5.2143,2
40789,1226,5ndw.5.907,2
40790,1226,5ndw.5.807,2
40791,1226,5ndw.5.2976,2
40792,1226,5ndw.5.923,2
40793,1226,5ndw.5.2957,2
40794,1226,5ndw.5.815,2
40795,1226,5ndw.5.2809,2
40796,1227,5ndw.5.2517,2
40797,1227,5ndw.5.2160,2
40798,1227,5ndw.5.2171,2
40799,1227,5ndw.5.2178,2
40800,1227,5ndw.5.2176,2
40801,1227,5ndw.5.2589,2
40802,1227,5ndw.5.2523,2
40803,1227,5ndw.5.2157,2
40804,1227,5ndw.5.2179,2
40805,1227,5ndw.5.2163,2
40806,1227,5ndw.5.2521,2
40807,1227,5ndw.5.2174,2
40808,1227,5ndw.5.2518,2
40809,1227,5ndw.5.2158,2
40810,1227,5ndw.5.2520,2
40811,1227,5ndw.5.2162,2
40812,1227,5ndw.5.2159,2
40813,1227,5ndw.5.2522,2
40814,1227,5ndw.5.2177,2
40815,1227,5ndw.5.2161,2
40816,1227,5ndw.5.2588,2
40817,1227,5ndw.5.2516,2
40818,1227,5ndw.5.2175,2
40819,1227,5ndw.5.2170,2
40820,1227,5ndw.5.2156,2
40821,1227,5ndw.5.2590,2
40822,1227,5ndw.5.2155,2
40823,1227,5ndw.5.2181,2
40824,1227,5ndw.5.2586,2
40825,1227,5ndw.5.2172,2
40826,1227,5ndw.5.2173,2
40827,1227,5ndw.5.2587,2
40828,1227,5ndw.5.2519,2
40829,1228,5ndw.5.2595,2
40830,1228,5ndw.5.2426,2
40831,1228,5ndw.5.2602,2
40832,1228,5ndw.5.2513,2
40833,1228,5ndw.5.2512,2
40834,1228,5ndw.5.2592,2
40835,1228,5ndw.5.2599,2
40836,1228,5ndw.5.2213,2
40837,1228,5ndw.5.2214,2
40838,1228,5ndw.5.2429,2
40839,1228,5ndw.5.2601,2
40840,1228,5ndw.5.2515,2
40841,1228,5ndw.5.2511,2
40842,1228,5ndw.5.2437,2
40843,1228,5ndw.5.2435,2
40844,1228,5ndw.5.2597,2
40845,1228,5ndw.5.2593,2
40846,1228,5ndw.5.2594,2
40847,1228,5ndw.5.2591,2
40848,1228,5ndw.5.2514,2
40849,1228,5ndw.5.2596,2
40850,1228,5ndw.5.2598,2
40851,1228,5ndw.5.2215,2
40852,1228,5ndw.5.2434,2
40853,1228,5ndw.5.2428,2
40854,1228,5ndw.5.2430,2
40855,1228,5ndw.5.2432,2
40856,1228,5ndw.5.2431,2
40857,1228,5ndw.5.2433,2
40858,1228,5ndw.5.2600,2
40859,1228,5ndw.5.2436,2
40860,1228,5ndw.5.2427,2
40861,1229,5ndw.5.3196,2
40862,1229,5ndw.5.3192,2
40863,1229,5ndw.5.3204,2
40864,1229,5ndw.5.3193,2
40865,1229,5ndw.5.3194,2
40866,1229,5ndw.5.3202,2
40867,1229,5ndw.5.3199,2
40868,1229,5ndw.5.3188,2
40869,1229,5ndw.5.3189,2
40870,1229,5ndw.5.3190,2
40871,1229,5ndw.5.3198,2
40872,1229,5ndw.5.3201,2
40873,1229,5ndw.5.3197,2
40874,1229,5ndw.5.3195,2
40875,1229,5ndw.5.3191,2
40876,1229,5ndw.5.3200,2
40877,1229,5ndw.5.3203,2
40878,1230,5ndw.6.471,2
40879,1230,5ndw.6.37,2
40880,1230,5ndw.6.463,2
40881,1230,5ndw.6.446,2
40882,1230,5ndw.6.460,2
40883,1230,5ndw.6.51,2
40884,1230,5ndw.6.526,2
40885,1230,5ndw.6.594,2
40886,1230,5ndw.6.35,2
40887,1230,5ndw.6.525,2
40888,1230,5ndw.6.529,2
40889,1230,5ndw.6.444,2
40890,1230,5ndw.6.522,2
40891,1230,5ndw.6.467,2
40892,1230,5ndw.6.464,2
40893,1230,5ndw.6.39,2
40894,1230,5ndw.6.465,2
40895,1230,5ndw.6.442,2
40896,1230,5ndw.6.445,2
40897,1230,5ndw.6.528,2
40898,1230,5ndw.6.438,2
40899,1230,5ndw.6.34,2
40900,1230,5ndw.6.527,2
40901,1230,5ndw.6.468,2
40902,1230,5ndw.6.466,2
40903,1230,5ndw.6.433,2
40904,1230,5ndw.6.437,2
40905,1230,5ndw.6.769,2
40906,1230,5ndw.6.532,2
40907,1230,5ndw.6.439,2
40908,1230,5ndw.6.36,2
40909,1230,5ndw.6.530,2
40910,1230,5ndw.6.441,2
40911,1230,5ndw.6.440,2
40912,1230,5ndw.6.38,2
40913,1230,5ndw.6.462,2
40914,1230,5ndw.6.41,2
40915,1230,5ndw.6.472,2
40916,1230,5ndw.6.443,2
40917,1230,5ndw.6.43,2
40918,1230,5ndw.6.470,2
40919,1230,5ndw.6.523,2
40920,1230,5ndw.6.469,2
40921,1230,5ndw.6.32,2
40922,1230,5ndw.6.42,2
40923,1230,5ndw.6.461,2
40924,1230,5ndw.6.40,2
40925,1230,5ndw.6.531,2
40926,1230,5ndw.6.524,2
40927,1230,5ndw.6.473,2
40928,1231,5ndw.7.100,2
40929,1231,5ndw.7.78,2
40930,1231,5ndw.7.98,2
40931,1231,5ndw.7.96,2
40932,1231,5ndw.7.82,2
40933,1231,5ndw.7.103,2
40934,1231,5ndw.7.97,2
40935,1231,5ndw.7.85,2
40936,1231,5ndw.7.79,2
40937,1231,5ndw.7.102,2
40938,1231,5ndw.7.99,2
40939,1231,5ndw.7.94,2
40940,1231,5ndw.7.91,2
40941,1231,5ndw.7.92,2
40942,1231,5ndw.7.76,2
40943,1231,5ndw.7.89,2
40944,1231,5ndw.7.84,2
40945,1231,5ndw.7.80,2
40946,1231,5ndw.7.88,2
40947,1231,5ndw.7.101,2
40948,1231,5ndw.7.83,2
40949,1231,5ndw.7.95,2
40950,1231,5ndw.7.81,2
40951,1231,5ndw.7.77,2
40952,1231,5ndw.7.93,2
40953,1231,5ndw.7.86,2
40954,1231,5ndw.7.87,2
40955,1232,5nef.A.1,3
40956,1232,5nef.A.13,3
40957,1232,5nef.A.14,3
40958,1232,5nef.A.15,3
40959,1232,5nef.A.16,3
40960,1232,5nef.A.17,3
40961,1232,5nef.A.18,3
40962,1232,5nef.A.2,3
40963,1232,5nef.A.3,3
40964,1232,5nef.A.4,3
40965,1232,5nef.A.5,3
40966,1233,5neo.A.1,3
40967,1233,5neo.A.13,3
40968,1233,5neo.A.14,3
40969,1233,5neo.A.15,3
40970,1233,5neo.A.16,3
40971,1233,5neo.A.17,3
40972,1233,5neo.A.18,3
40973,1233,5neo.A.2,3
40974,1233,5neo.A.3,3
40975,1233,5neo.A.4,3
40976,1233,5neo.A.5,3
40977,1234,5nep.A.1,3
40978,1234,5nep.A.13,3
40979,1234,5nep.A.14,3
40980,1234,5nep.A.15,3
40981,1234,5nep.A.16,3
40982,1234,5nep.A.17,3
40983,1234,5nep.A.18,3
40984,1234,5nep.A.2,3
40985,1234,5nep.A.3,3
40986,1234,5nep.A.4,3
40987,1234,5nep.A.5,3
40988,1235,5neq.A.1,3
40989,1235,5neq.A.13,3
40990,1235,5neq.A.14,3
40991,1235,5neq.A.15,3
40992,1235,5neq.A.16,3
40993,1235,5neq.A.17,3
40994,1235,5neq.A.18,3
40995,1235,5neq.A.2,3
40996,1235,5neq.A.3,3
40997,1235,5neq.A.4,3
40998,1235,5neq.A.5,3
40999,1236,5nex.A.1,3
41000,1236,5nex.A.14,3
41001,1236,5nex.A.15,3
41002,1236,5nex.A.16,3
41003,1236,5nex.A.17,3
41004,1236,5nex.A.18,3
41005,1236,5nex.A.2,3
41006,1236,5nex.A.3,3
41007,1236,5nex.A.4,3
41008,1236,5nex.A.5,3
41009,1237,5nom.A.1,3
41010,1237,5nom.A.13,3
41011,1237,5nom.A.14,3
41012,1237,5nom.A.15,3
41013,1237,5nom.A.16,3
41014,1237,5nom.A.17,3
41015,1237,5nom.A.18,3
41016,1237,5nom.A.2,3
41017,1237,5nom.A.3,3
41018,1237,5nom.A.4,3
41019,1237,5nom.A.5,3
41020,1238,5nwq.B.15,3
41021,1238,5nwq.B.18,3
41022,1238,5nwq.A.14,3
41023,1238,5nwq.B.37,3
41024,1238,5nwq.A.8,3
41025,1238,5nwq.A.39,3
41026,1238,5nwq.B.14,3
41027,1238,5nwq.A.16,3
41028,1238,5nwq.A.12,3
41029,1238,5nwq.A.9,3
41030,1238,5nwq.B.9,3
41031,1238,5nwq.A.40,3
41032,1238,5nwq.B.38,3
41033,1238,5nwq.A.18,3
41034,1238,5nwq.B.39,3
41035,1238,5nwq.A.17,3
41036,1238,5nwq.A.38,3
41037,1238,5nwq.A.41,3
41038,1238,5nwq.A.10,3
41039,1238,5nwq.A.36,3
41040,1238,5nwq.A.11,3
41041,1238,5nwq.B.10,3
41042,1238,5nwq.A.15,3
41043,1238,5nwq.B.13,3
41044,1238,5nwq.A.13,3
41045,1238,5nwq.B.40,3
41046,1238,5nwq.B.16,3
41047,1238,5nwq.A.37,3
41048,1238,5nwq.B.36,3
41049,1238,5nwq.B.11,3
41050,1238,5nwq.B.41,3
41051,1238,5nwq.B.17,3
41052,1238,5nwq.B.8,3
41053,1238,5nwq.B.12,3
41054,1239,5ny8.A.40,3
41055,1239,5ny8.A.37,3
41056,1239,5ny8.B.38,3
41057,1239,5ny8.A.10,3
41058,1239,5ny8.B.16,3
41059,1239,5ny8.B.18,3
41060,1239,5ny8.B.10,3
41061,1239,5ny8.B.12,3
41062,1239,5ny8.A.17,3
41063,1239,5ny8.A.12,3
41064,1239,5ny8.A.16,3
41065,1239,5ny8.A.15,3
41066,1239,5ny8.B.39,3
41067,1239,5ny8.B.36,3
41068,1239,5ny8.B.15,3
41069,1239,5ny8.B.14,3
41070,1239,5ny8.A.18,3
41071,1239,5ny8.B.9,3
41072,1239,5ny8.A.36,3
41073,1239,5ny8.B.13,3
41074,1239,5ny8.B.11,3
41075,1239,5ny8.A.13,3
41076,1239,5ny8.A.11,3
41077,1239,5ny8.B.37,3
41078,1239,5ny8.A.41,3
41079,1239,5ny8.A.8,3
41080,1239,5ny8.B.40,3
41081,1239,5ny8.A.9,3
41082,1239,5ny8.A.14,3
41083,1239,5ny8.B.8,3
41084,1239,5ny8.A.39,3
41085,1239,5ny8.B.17,3
41086,1239,5ny8.A.38,3
41087,1239,5ny8.B.41,3
41088,1240,5nz3.A.5,3
41089,1240,5nz3.A.27,3
41090,1240,5nz3.B.26,3
41091,1240,5nz3.A.4,3
41092,1240,5nz3.A.21,3
41093,1240,5nz3.B.29,3
41094,1240,5nz3.B.19,3
41095,1240,5nz3.A.20,3
41096,1240,5nz3.A.24,3
41097,1240,5nz3.A.6,3
41098,1240,5nz3.A.26,3
41099,1240,5nz3.B.6,3
41100,1240,5nz3.B.4,3
41101,1240,5nz3.A.28,3
41102,1240,5nz3.B.3,3
41103,1240,5nz3.B.5,3
41104,1240,5nz3.B.1,3
41105,1240,5nz3.A.3,3
41106,1240,5nz3.B.21,3
41107,1240,5nz3.B.2,3
41108,1240,5nz3.B.25,3
41109,1240,5nz3.B.24,3
41110,1240,5nz3.B.27,3
41111,1240,5nz3.A.23,3
41112,1240,5nz3.B.28,3
